# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 53 3.8 5.79231 1.28332e-05
 54 3.8 5.98865 1.30926e-05
 55 3.80002 6.185 1.698e-05
 56 3.8 0.0981741 1.11273e-05
 57 3.80002 0.294522 1.58282e-05
 58 3.80002 0.490873 1.52265e-05
 59 3.80001 0.687214 1.55781e-05
 60 3.80001 0.883564 1.88166e-05
 61 3.80001 1.07991 1.20927e-05
 62 3.8 1.27627 1.66469e-05
 63 3.8 1.47261 1.71064e-05
 64 3.6 1.66897 1.12157e-05
 65 3.60002 1.86531 1.78973e-05
 66 3.60002 2.06165 1.74697e-05
 67 3.60001 2.25801 1.48781e-05
 68 3.6 2.45436 1.46607e-05
 69 3.60001 2.6507 1.19463e-05
 70 3.6 2.84707 1.13417e-05
 71 3.60001 3.04341 1.18876e-05
 72 3.60002 3.23975 1.1781e-05
 73 3.60002 3.43611 1.80002e-05
 74 3.6 3.63246 1.55004e-05
 75 3.6 3.82881 1.59353e-05
 76 3.6 4.02516 1.25617e-05
 77 3.60001 4.22151 1.46572e-05
 78 3.6 4.41785 1.33116e-05
 79 3.60001 4.61421 1.6546e-05
 80 3.60001 4.81056 1.89213e-05
 81 3.60001 5.0069 1.9969e-05
 82 3.60001 5.20325 1.04973e-05
 83 3.60001 5.3996 1.32254e-05
 84 3.60001 5.59596 1.90133e-05
 85 3.60001 5.79229 1.62071e-05
 86 3.6 5.98865 1.72134e-05
 87 3.60002 6.185 1.17334e-05
 88 3.60002 0.0981639 1.46018e-05
 89 3.6 0.294505 1.33662e-05
 90 3.60002 0.490855 1.94241e-05
 91 3.60001 0.687219 1.19919e-05
 92 3.60001 0.883565 1.21151e-05
 93 3.60002 1.07992 1.718e-05
 94 3.60001 1.27627 1.03759e-05
 95 3.60001 1.4726 1.70012e-05
 96 3.40001 1.66896 1.06303e-05
 97 3.40001 1.8653 1.52716e-05
 98 3.40001 2.06166 1.71463e-05
 99 3.40001 2.258 1.15586e-05
 100 3.40002 2.45436 1.47231e-05
 101 3.40001 2.65071 1.13819e-05
